group,pattern,SHDC,HCP,n,Bid,Loss,StDev
 0, 23,0-2-2-9, 23, 100,7C,-5.29, 6.28
 0, 23,0-2-2-9, 24, 100,7C,-1.31, 2.46
 0, 24,1-1-2-9, 0, 100,4C,-2.63, 3.77
 0, 24,1-1-2-9, 1, 100,4C,-2.139999, 3.32
 0, 24,1-1-2-9, 2, 100,5C,-2.55, 3.42
 0, 24,1-1-2-9, 3, 100,5C,-2.8, 3.58
 0, 24,1-1-2-9, 4, 100,5C,-2.85, 3.53
 0, 24,1-1-2-9, 5, 100,5C,-2.77, 3.31
 0, 24,1-1-2-9, 6, 100,5C,-2.72, 3.75
 0, 24,1-1-2-9, 7, 100,5C,-2.92, 3.78
 0, 24,1-1-2-9, 8, 100,5C,-4, 3.96
 0, 24,1-1-2-9, 9, 100,5C,-3.79, 3.96
 0, 24,1-1-2-9, 10, 100,5C,-3.62, 4.09
 0, 24,1-1-2-9, 11, 100,5C,-3.56, 3.97
 0, 24,1-1-2-9, 12, 100,5C,-4.869999, 4.32
 0, 24,1-1-2-9, 13, 100,5C,-4.779999, 4.64
 0, 24,1-1-2-9, 14, 100,5C,-5.659999, 4.73
 0, 24,1-1-2-9, 15, 100,5C,-4.809999, 4.33
 0, 24,1-1-2-9, 16, 100,5C,-6.289999, 5.58
 0, 24,1-1-2-9, 17, 100,6C,-5.75, 5.03
 0, 24,1-1-2-9, 18, 100,6C,-6.059999, 4.82
 0, 24,1-1-2-9, 19, 100,6C,-6.009999, 4.81
 0, 24,1-1-2-9, 20, 100,6C,-5.55, 4.96
 0, 24,1-1-2-9, 21, 100,6C,-5.859998, 4.91
 0, 24,1-1-2-9, 22, 100,6C,-7, 4.76
 0, 24,1-1-2-9, 23, 100,6C,-5.78, 5.13
 0, 24,1-1-2-9, 24, 100,6C,-6.770001, 5.17
 0, 24,1-1-2-9, 25, 100,7N, 0, 0
 0, 25,2-0-2-9, 0, 100,4C,-2.81, 3.72
 0, 25,2-0-2-9, 1, 100,5C,-2.65, 3.71
 0, 25,2-0-2-9, 2, 100,5C,-2.32, 3.46
 0, 25,2-0-2-9, 3, 100,5C,-2.81, 3.67
 0, 25,2-0-2-9, 4, 100,5C,-3.48, 4.51
 0, 25,2-0-2-9, 5, 100,5C,-3.87, 4.14
 0, 25,2-0-2-9, 6, 100,5C,-2.990001, 3.49
 0, 25,2-0-2-9, 7, 100,5C,-3.43, 3.85
 0, 25,2-0-2-9, 8, 100,5C,-3.83, 4.05
 0, 25,2-0-2-9, 9, 100,5C,-4.039999, 4.51
 0, 25,2-0-2-9, 10, 100,5C,-4.400001, 4.45
 0, 25,2-0-2-9, 11, 100,5C,-5.06, 4.47
 0, 25,2-0-2-9, 12, 100,5C,-4.74, 4.69
 0, 25,2-0-2-9, 13, 100,6C,-6.349998, 4.34
 0, 25,2-0-2-9, 14, 100,6C,-5.83, 4.59
 0, 25,2-0-2-9, 15, 100,5C,-6.410001, 4.84
 0, 25,2-0-2-9, 16, 100,6C,-6.389999, 4.61
 0, 25,2-0-2-9, 17, 100,6C,-6.930001, 4.43
 0, 25,2-0-2-9, 18, 100,6C,-7.050002, 4.77
 0, 25,2-0-2-9, 19, 100,6C,-6.619998, 4.6
 0, 25,2-0-2-9, 20, 100,6C,-6.680001, 4.45
 0, 25,2-0-2-9, 21, 100,6C,-6.410001, 4.77
 0, 25,2-0-2-9, 22, 100,6C,-6.28, 4.71
 0, 25,2-0-2-9, 23, 100,7C,-6.039999, 6.28
 0, 25,2-0-2-9, 24, 100,7C,-1.42, 2.79
 0, 26,0-3-1-9, 0, 100,5C,-2.76, 3.61
 0, 26,0-3-1-9, 1, 100,5C,-2.66, 3.55
 0, 26,0-3-1-9, 2, 100,4C,-3.4, 4.16
 0, 26,0-3-1-9, 3, 100,5C,-3.32, 3.97
 0, 26,0-3-1-9, 4, 100,5C,-3.82, 3.96
 0, 26,0-3-1-9, 5, 100,5C,-3.07, 3.64
 0, 26,0-3-1-9, 6, 100,5C,-3.639999, 4.17
 0, 26,0-3-1-9, 7, 100,5C,-3.320001, 3.99
 0, 26,0-3-1-9, 8, 100,6C,-4.99, 4.39
 0, 26,0-3-1-9, 9, 100,5C,-4.599998, 4.18
 0, 26,0-3-1-9, 10, 100,5C,-3.86, 4.37
 0, 26,0-3-1-9, 11, 100,6C,-5.110001, 4.6
 0, 26,0-3-1-9, 12, 100,5C,-5.599998, 4.76
 0, 26,0-3-1-9, 13, 100,5C,-5.62, 4.78
 0, 26,0-3-1-9, 14, 100,6C,-5.69, 4.61
 0, 26,0-3-1-9, 15, 100,6C,-5.79, 4.72
 0, 26,0-3-1-9, 16, 100,6C,-5.98, 4.99
 0, 26,0-3-1-9, 17, 100,6C,-5.079999, 4.92
 0, 26,0-3-1-9, 18, 100,6C,-5.409999, 4.94
 0, 26,0-3-1-9, 19, 100,6C,-5.62, 5.12
 0, 26,0-3-1-9, 20, 100,6C,-6.050001, 4.74
 0, 26,0-3-1-9, 21, 100,6C,-6.36, 4.72
 0, 26,0-3-1-9, 22, 100,7C,-5.31, 5.92
 0, 26,0-3-1-9, 23, 100,7C,-1.93, 3.58
 0, 27,1-2-1-9, 0, 100,4C,-2.55, 3.49
 0, 27,1-2-1-9, 1, 100,5C,-2.56, 3.65
 0, 27,1-2-1-9, 2, 100,5C,-2.65, 3.58
 0, 27,1-2-1-9, 3, 100,5C,-2.46, 3.42
 0, 27,1-2-1-9, 4, 100,4C,-3.630001, 3.93
 0, 27,1-2-1-9, 5, 100,5C,-3.52, 3.73
 0, 27,1-2-1-9, 6, 100,5C,-3.81, 3.5
 0, 27,1-2-1-9, 7, 100,5C,-3.59, 4.33
 0, 27,1-2-1-9, 8, 100,5C,-3.5, 3.88
 0, 27,1-2-1-9, 9, 100,5C,-3.6, 4.17
 0, 27,1-2-1-9, 10, 100,5C,-3.849999, 4.12
 0, 27,1-2-1-9, 11, 100,5C,-4.259999, 4.37
 0, 27,1-2-1-9, 12, 100,5C,-4.039999, 4.21
 0, 27,1-2-1-9, 13, 100,5C,-5.08, 4.82
 0, 27,1-2-1-9, 14, 100,5C,-5.159999, 4.94
 0, 27,1-2-1-9, 15, 100,5C,-4.95, 4.59
 0, 27,1-2-1-9, 16, 100,5C,-5.710001, 4.82
 0, 27,1-2-1-9, 17, 100,5C,-6.110001, 5.34
 0, 27,1-2-1-9, 18, 100,6C,-7.05, 4.55
 0, 27,1-2-1-9, 19, 100,6C,-6.84, 4.65
 0, 27,1-2-1-9, 20, 100,6C,-5.550001, 4.64
 0, 27,1-2-1-9, 21, 100,6C,-5.97, 5.23
 0, 27,1-2-1-9, 22, 100,6C,-6.17, 5.05
 0, 27,1-2-1-9, 23, 100,6C,-7.059999, 4.81
 0, 27,1-2-1-9, 24, 100,6C,-6.37, 5.34
 0, 27,1-2-1-9, 25, 100,7N, 0, 0
 0, 28,2-1-1-9, 0, 100,4C,-2.44, 3.62
 0, 28,2-1-1-9, 1, 100,5C,-3.01, 3.75
 0, 28,2-1-1-9, 2, 100,4C,-3.000001, 3.75
 0, 28,2-1-1-9, 3, 100,5C,-2.73, 3.42
 0, 28,2-1-1-9, 4, 100,5C,-2.76, 3.33
 0, 28,2-1-1-9, 5, 100,5C,-3.27, 3.87
 0, 28,2-1-1-9, 6, 100,5C,-2.780001, 3.62
 0, 28,2-1-1-9, 7, 100,5C,-3.63, 3.89
 0, 28,2-1-1-9, 8, 100,5C,-4.19, 4.15
 0, 28,2-1-1-9, 9, 100,5C,-3.840001, 3.47
 0, 28,2-1-1-9, 10, 100,5C,-3.789999, 3.68
 0, 28,2-1-1-9, 11, 100,5C,-3.970001, 4.13
 0, 28,2-1-1-9, 12, 100,5C,-4.779999, 4.69
 0, 28,2-1-1-9, 13, 100,5C,-4.899999, 4.59
 0, 28,2-1-1-9, 14, 100,5C,-5.159999, 4.55
 0, 28,2-1-1-9, 15, 100,6C,-6.129999, 4.63
 0, 28,2-1-1-9, 16, 100,5C,-5.069999, 4.55
 0, 28,2-1-1-9, 17, 100,6C,-6.21, 4.78
 0, 28,2-1-1-9, 18, 100,5C,-5.919999, 4.88
 0, 28,2-1-1-9, 19, 100,6C,-5.549999, 4.8
 0, 28,2-1-1-9, 20, 100,6C,-5.789999, 4.81
 0, 28,2-1-1-9, 21, 100,6C,-5.929999, 4.98
 0, 28,2-1-1-9, 22, 100,6C,-6.08, 5.18
 0, 28,2-1-1-9, 23, 100,6C,-6.01, 5.21
 0, 28,2-1-1-9, 24, 100,6C,-6.350001, 5.32
 0, 28,2-1-1-9, 25, 100,7N, 0, 0
 0, 29,3-0-1-9, 0, 100,4C,-3.11, 4.17
 0, 29,3-0-1-9, 1, 100,5C,-3.789999, 4.02
 0, 29,3-0-1-9, 2, 100,5C,-3.52, 4.07
 0, 29,3-0-1-9, 3, 100,5C,-4.07, 4.11
 0, 29,3-0-1-9, 4, 100,5C,-3.05, 3.86
 0, 29,3-0-1-9, 5, 100,5C,-3.99, 4.13
 0, 29,3-0-1-9, 6, 100,5C,-3.960001, 4.29
 0, 29,3-0-1-9, 7, 100,5C,-4.23, 4.32
 0, 29,3-0-1-9, 8, 100,5C,-4.28, 4.38
 0, 29,3-0-1-9, 9, 100,5C,-5.159999, 4.63
 0, 29,3-0-1-9, 10, 100,6C,-5.250001, 4.78
 0, 29,3-0-1-9, 11, 100,6C,-5.829999, 4.53
 0, 29,3-0-1-9, 12, 100,6C,-6.210001, 4.61
 0, 29,3-0-1-9, 13, 100,6C,-5.38, 4.89
 0, 29,3-0-1-9, 14, 100,6C,-6, 4.66
 0, 29,3-0-1-9, 15, 100,6C,-5.24, 4.7
 0, 29,3-0-1-9, 16, 100,6C,-5.380001, 5.09
 0, 29,3-0-1-9, 17, 100,6C,-6.379999, 5.05
 0, 29,3-0-1-9, 18, 100,6C,-6.24, 4.94
 0, 29,3-0-1-9, 19, 100,6C,-6.14, 5.23
 0, 29,3-0-1-9, 20, 100,6C,-6.070001, 5.02
 0, 29,3-0-1-9, 21, 100,6C,-7.179999, 4.9
 0, 29,3-0-1-9, 22, 100,7C,-5.7, 6.12
 0, 29,3-0-1-9, 23, 100,7C,-2.01, 3.29
 0, 30,0-4-0-9, 0, 100,5C,-4.52, 4.83
 0, 30,0-4-0-9, 1, 100,5C,-3.81, 4.44
 0, 30,0-4-0-9, 2, 100,5C,-3.789999, 4.07
 0, 30,0-4-0-9, 3, 100,5C,-3.39, 3.98
 0, 30,0-4-0-9, 4, 100,5C,-5.25, 4.78
 0, 30,0-4-0-9, 5, 100,5C,-4.84, 4.74
 0, 30,0-4-0-9, 6, 100,6C,-4.559999, 4.81
 0, 30,0-4-0-9, 7, 100,6C,-5.3, 4.57
 0, 30,0-4-0-9, 8, 100,6C,-5.939999, 4.86
 0, 30,0-4-0-9, 9, 100,6C,-5.270001, 4.48
 0, 30,0-4-0-9, 10, 100,6C,-5.41, 5.04
 0, 30,0-4-0-9, 11, 100,6C,-5.869999, 5.09
 0, 30,0-4-0-9, 12, 100,6C,-5.32, 5.01
 0, 30,0-4-0-9, 13, 100,6C,-5.489999, 4.75
 0, 30,0-4-0-9, 14, 100,6C,-6.08, 4.75
 0, 30,0-4-0-9, 15, 100,7C,-6.26, 5.67
 0, 30,0-4-0-9, 16, 100,6C,-6.65, 4.64
 0, 30,0-4-0-9, 17, 100,7C,-6.37, 6.29
 0, 30,0-4-0-9, 18, 100,7C,-4.789999, 6.28
 0, 30,0-4-0-9, 19, 100,7C,-2.58, 4.64
 0, 30,0-4-0-9, 20, 100,7C,-2.56, 4.54
 0, 31,1-3-0-9, 0, 100,5C,-3.21, 3.96
 0, 31,1-3-0-9, 1, 100,5C,-2.52, 3.38
 0, 31,1-3-0-9, 2, 100,5C,-4.090001, 4.55
 0, 31,1-3-0-9, 3, 100,5C,-2.889999, 3.82
 0, 31,1-3-0-9, 4, 100,5C,-3.909999, 4.15
 0, 31,1-3-0-9, 5, 100,5C,-4.509999, 4.11
 0, 31,1-3-0-9, 6, 100,5C,-3.91, 4.32
 0, 31,1-3-0-9, 7, 100,5C,-4.66, 4.34
 0, 31,1-3-0-9, 8, 100,5C,-4.72, 4.52
 0, 31,1-3-0-9, 9, 100,5C,-4.29, 4.72
 0, 31,1-3-0-9, 10, 100,6C,-5.34, 4.27
 0, 31,1-3-0-9, 11, 100,5C,-5.47, 5.02
 0, 31,1-3-0-9, 12, 100,6C,-5.98, 4.44
 0, 31,1-3-0-9, 13, 100,6C,-5.520001, 4.93
 0, 31,1-3-0-9, 14, 100,6C,-5.74, 4.71
 0, 31,1-3-0-9, 15, 100,6C,-5.37, 4.76
 0, 31,1-3-0-9, 16, 100,6C,-5.54, 4.99
 0, 31,1-3-0-9, 17, 100,6C,-5.31, 4.85
 0, 31,1-3-0-9, 18, 100,6C,-6.66, 4.88
 0, 31,1-3-0-9, 19, 100,6C,-6.470001, 4.7
 0, 31,1-3-0-9, 20, 100,6C,-6, 4.68
 0, 31,1-3-0-9, 21, 100,6C,-5.76, 4.85
 0, 31,1-3-0-9, 22, 100,7C,-5.41, 6.05
 0, 31,1-3-0-9, 23, 100,7C,-1.9, 3.11
 0, 32,2-2-0-9, 0, 100,4C,-2.539999, 3.83
 0, 32,2-2-0-9, 1, 100,3C,-2.84, 4.06
 0, 32,2-2-0-9, 2, 100,5C,-3.389999, 4.35
 0, 32,2-2-0-9, 3, 100,5C,-2.8, 3.37
 0, 32,2-2-0-9, 4, 100,4C,-3.21, 4
 0, 32,2-2-0-9, 5, 100,5C,-3.36, 4.05
 0, 32,2-2-0-9, 6, 100,5C,-3.77, 4.36
 0, 32,2-2-0-9, 7, 100,5C,-3.51, 4.26
 0, 32,2-2-0-9, 8, 100,5C,-3.55, 4.11
 0, 32,2-2-0-9, 9, 100,5C,-4.21, 4.15
 0, 32,2-2-0-9, 10, 100,5C,-4.170001, 4.46
 0, 32,2-2-0-9, 11, 100,5C,-4.830001, 4.71
 0, 32,2-2-0-9, 12, 100,5C,-5.2, 4.7
 0, 32,2-2-0-9, 13, 100,6C,-5.61, 4.42
 0, 32,2-2-0-9, 14, 100,5C,-6.31, 5.27
 0, 32,2-2-0-9, 15, 100,5C,-6.31, 4.94
 0, 32,2-2-0-9, 16, 100,6C,-6.130002, 4.99
 0, 32,2-2-0-9, 17, 100,6C,-6.4, 4.39
 0, 32,2-2-0-9, 18, 100,6C,-7.160001, 4.49
 0, 32,2-2-0-9, 19, 100,6C,-7.320001, 4.47
 0, 32,2-2-0-9, 20, 100,6C,-6.73, 4.59
 0, 32,2-2-0-9, 21, 100,6C,-6.14, 4.56
 0, 32,2-2-0-9, 22, 100,6C,-6.350001, 4.79
 0, 32,2-2-0-9, 23, 100,7C,-5.069999, 6.19
 0, 32,2-2-0-9, 24, 100,7C,-1.27, 2.44
 0, 33,3-1-0-9, 0, 100,4C,-2.79, 3.85
 0, 33,3-1-0-9, 1, 100,4C,-2.789999, 3.98
 0, 33,3-1-0-9, 2, 100,5C,-3.21, 3.78
 0, 33,3-1-0-9, 3, 100,4C,-3.75, 4.06
 0, 33,3-1-0-9, 4, 100,5C,-4.189999, 4.35
 0, 33,3-1-0-9, 5, 100,5C,-4.160001, 4.19
 0, 33,3-1-0-9, 6, 100,5C,-3.7, 4.03
 0, 33,3-1-0-9, 7, 100,5C,-4.300001, 4.47
 0, 33,3-1-0-9, 8, 100,5C,-3.879999, 4.31
 0, 33,3-1-0-9, 9, 100,5C,-5.090001, 4.6
 0, 33,3-1-0-9, 10, 100,5C,-5.249998, 4.57
 0, 33,3-1-0-9, 11, 100,5C,-5.43, 4.93
 0, 33,3-1-0-9, 12, 100,6C,-5.460001, 4.7
 0, 33,3-1-0-9, 13, 100,6C,-5.980001, 4.95
 0, 33,3-1-0-9, 14, 100,6C,-4.56, 4.67
 0, 33,3-1-0-9, 15, 100,6C,-5.749999, 4.83
 0, 33,3-1-0-9, 16, 100,6C,-5.410001, 4.77
 0, 33,3-1-0-9, 17, 100,6C,-5.739999, 5.08
 0, 33,3-1-0-9, 18, 100,6C,-6.350001, 4.65
 0, 33,3-1-0-9, 19, 100,6C,-5.49, 4.93
 0, 33,3-1-0-9, 20, 100,6C,-6.170001, 4.98
 0, 33,3-1-0-9, 21, 100,6C,-6.269999, 4.63
 0, 33,3-1-0-9, 22, 100,7C,-5.539999, 5.95
 0, 33,3-1-0-9, 23, 100,7C,-1.55, 2.78
 0, 34,4-0-0-9, 0, 100,5C,-4.51, 4.89
 0, 34,4-0-0-9, 1, 100,5C,-4.8, 4.72
 0, 34,4-0-0-9, 2, 100,5C,-4.09, 4.21
 0, 34,4-0-0-9, 3, 100,5C,-4.410001, 4.79
 0, 34,4-0-0-9, 4, 100,5C,-4.810001, 5.22
 0, 34,4-0-0-9, 5, 100,5C,-5.340001, 4.7
 0, 34,4-0-0-9, 6, 100,5C,-4.53, 4.56
 0, 34,4-0-0-9, 7, 100,6C,-5.309999, 4.98
 0, 34,4-0-0-9, 8, 100,5C,-5.83, 5.55
 0, 34,4-0-0-9, 9, 100,5C,-6.48, 5.13
 0, 34,4-0-0-9, 10, 100,6C,-5.18, 4.76
 0, 34,4-0-0-9, 11, 100,6C,-6.98, 5.4
 0, 34,4-0-0-9, 12, 100,6C,-6.549999, 5.76
 0, 34,4-0-0-9, 13, 100,6C,-6.329999, 5.54
 0, 34,4-0-0-9, 14, 100,6C,-7.869999, 5.18
 0, 34,4-0-0-9, 15, 100,6C,-6.430001, 4.91
 0, 34,4-0-0-9, 16, 100,6C,-7.429999, 5.59
 0, 34,4-0-0-9, 17, 100,7C,-7.820001, 6.09
 0, 34,4-0-0-9, 18, 100,7C,-6.459999, 6.52
 0, 34,4-0-0-9, 19, 100,7C,-7.029999, 6.45
 0, 34,4-0-0-9, 20, 100,7C,-4.25, 5.38
 0, 35,0-0-5-8, 0, 100,5C,-4.78, 4.68
 0, 35,0-0-5-8, 1, 100,P ,-4.9, 4.95
 0, 35,0-0-5-8, 2, 100,4C,-5.43, 5
 0, 35,0-0-5-8, 3, 100,5C,-4.460001, 4.75
 0, 35,0-0-5-8, 4, 100,5C,-4.45, 4.71
 0, 35,0-0-5-8, 5, 100,5C,-4.600001, 4.36
 0, 35,0-0-5-8, 6, 100,6C,-4.960001, 4.76
 0, 35,0-0-5-8, 7, 100,5C,-4.98, 4.53
 0, 35,0-0-5-8, 8, 100,6C,-5.929999, 4.69
 0, 35,0-0-5-8, 9, 100,6C,-6.109999, 4.93
 0, 35,0-0-5-8, 10, 100,6C,-6.259999, 4.96
 0, 35,0-0-5-8, 11, 100,6C,-6.74, 5.07
 0, 35,0-0-5-8, 12, 100,6C,-6.47, 5.16
 0, 35,0-0-5-8, 13, 100,6C,-5.559999, 4.87
 0, 35,0-0-5-8, 14, 100,6C,-6.1, 4.49
 0, 35,0-0-5-8, 15, 100,6C,-5.570002, 4.48
 0, 35,0-0-5-8, 16, 100,7C,-6.349999, 6.17
 0, 35,0-0-5-8, 17, 100,7C,-6.360001, 6.36
 0, 35,0-0-5-8, 18, 100,7C,-4.349999, 5.99
 0, 35,0-0-5-8, 19, 100,7C,-2.599999, 5.3
 0, 35,0-0-5-8, 20, 100,7C,-1.4, 3.74
 0, 36,0-1-4-8, 0, 100,P ,-2.81, 4.23
 0, 36,0-1-4-8, 1, 100,3C,-3.21, 4.17
 0, 36,0-1-4-8, 2, 100,5C,-4.21, 4.43
 0, 36,0-1-4-8, 3, 100,4C,-3.52, 4.21
 0, 36,0-1-4-8, 4, 100,3C,-3.420001, 4.46
 0, 36,0-1-4-8, 5, 100,4C,-4.399999, 4.12
 0, 36,0-1-4-8, 6, 100,5C,-4.129999, 3.93
 0, 36,0-1-4-8, 7, 100,5C,-4.4, 4.55
 0, 36,0-1-4-8, 8, 100,5C,-5.26, 4.27
 0, 36,0-1-4-8, 9, 100,5C,-5.03, 4.59
 0, 36,0-1-4-8, 10, 100,5C,-5.36, 4.66
 0, 36,0-1-4-8, 11, 100,5C,-6.12, 5.09
 0, 36,0-1-4-8, 12, 100,5C,-4.860001, 4.56
 0, 36,0-1-4-8, 13, 100,6C,-6.27, 4.83
 0, 36,0-1-4-8, 14, 100,5C,-6.669999, 4.88
 0, 36,0-1-4-8, 15, 100,6C,-5.77, 5.18
 0, 36,0-1-4-8, 16, 100,6C,-6.38, 5.08
 0, 36,0-1-4-8, 17, 100,6C,-5.289999, 5.24
 0, 36,0-1-4-8, 18, 100,6C,-6.259999, 5.34
 0, 36,0-1-4-8, 19, 100,6C,-6.51, 5.42
 0, 36,0-1-4-8, 20, 100,6C,-6.53, 5.21
 0, 36,0-1-4-8, 21, 100,6C,-5.97, 5
 0, 36,0-1-4-8, 22, 100,7C,-6.42, 6.28
 0, 36,0-1-4-8, 23, 100,7C,-3.56, 5.49
 0, 36,0-1-4-8, 24, 100,7C,-1.58, 3.65
 0, 37,1-0-4-8, 0, 100,P ,-3.64, 4.8
 0, 37,1-0-4-8, 1, 100,3C,-2.94, 4.16
 0, 37,1-0-4-8, 2, 100,1C,-3.76, 4.68
 0, 37,1-0-4-8, 3, 100,3C,-3.79, 4.21
 0, 37,1-0-4-8, 4, 100,5C,-3.919999, 4.37
 0, 37,1-0-4-8, 5, 100,4C,-4.309999, 4.45
 0, 37,1-0-4-8, 6, 100,5C,-4.569999, 4.44
 0, 37,1-0-4-8, 7, 100,5C,-4.09, 4.08
 0, 37,1-0-4-8, 8, 100,5C,-5.06, 4.07
 0, 37,1-0-4-8, 9, 100,5C,-4.84, 4.32
 0, 37,1-0-4-8, 10, 100,5C,-5.279998, 4.4
 0, 37,1-0-4-8, 11, 100,5C,-5.52, 4.41
 0, 37,1-0-4-8, 12, 100,5C,-5.950001, 4.96
 0, 37,1-0-4-8, 13, 100,5C,-6.870002, 4.77
 0, 37,1-0-4-8, 14, 100,5C,-6.36, 4.81
 0, 37,1-0-4-8, 15, 100,6C,-6.54, 5.02
 0, 37,1-0-4-8, 16, 100,6C,-6.95, 4.99
 0, 37,1-0-4-8, 17, 100,6C,-6.239998, 4.92
 0, 37,1-0-4-8, 18, 100,6C,-6.43, 5.03
 0, 37,1-0-4-8, 19, 100,6C,-6.299999, 4.95
 0, 37,1-0-4-8, 20, 100,6C,-5.96, 5.28
 0, 37,1-0-4-8, 21, 100,6C,-6.450001, 4.71
 0, 37,1-0-4-8, 22, 100,6C,-6.190001, 4.75
 0, 37,1-0-4-8, 23, 100,7C,-4.240001, 6.13
 0, 37,1-0-4-8, 24, 100,7C,-1.889999, 3.84
 0, 38,0-2-3-8, 0, 100,2C,-2.359999, 3.96
 0, 38,0-2-3-8, 1, 100,1C,-2.43, 3.87
 0, 38,0-2-3-8, 2, 100,3C,-2.86, 3.76
 0, 38,0-2-3-8, 3, 100,3C,-2.2, 3.43
 0, 38,0-2-3-8, 4, 100,4C,-2.65, 3.8
 0, 38,0-2-3-8, 5, 100,4C,-4.010001, 4.32
 0, 38,0-2-3-8, 6, 100,4C,-3.61, 4.49
 0, 38,0-2-3-8, 7, 100,5C,-3.799999, 4.34
 0, 38,0-2-3-8, 8, 100,4C,-4.77, 4.36
 0, 38,0-2-3-8, 9, 100,5C,-3.610001, 3.83
 0, 38,0-2-3-8, 10, 100,5C,-5.01, 4.19
 0, 38,0-2-3-8, 11, 100,4C,-6.12, 5.24
 0, 38,0-2-3-8, 12, 100,5C,-5.57, 4.59
 0, 38,0-2-3-8, 13, 100,5C,-5.819999, 5
 0, 38,0-2-3-8, 14, 100,5C,-6.17, 5.11
 0, 38,0-2-3-8, 15, 100,5C,-5.200001, 4.97
 0, 38,0-2-3-8, 16, 100,6C,-6.64, 4.71
 0, 38,0-2-3-8, 17, 100,5C,-7.08, 5.36
 0, 38,0-2-3-8, 18, 100,6C,-6.670001, 5.01
 0, 38,0-2-3-8, 19, 100,6C,-6.87, 4.66
 0, 38,0-2-3-8, 20, 100,6C,-7.09, 4.84
 0, 38,0-2-3-8, 21, 100,6C,-8.110001, 4.52
 0, 38,0-2-3-8, 22, 100,6C,-6.82, 5.03
 0, 38,0-2-3-8, 23, 100,6C,-6.629999, 4.53
 0, 38,0-2-3-8, 24, 100,6C,-5.919999, 4.73
 0, 38,0-2-3-8, 25, 100,7C,-4.75, 6.38
 0, 38,0-2-3-8, 26, 100,7C,-1.02, 1.79
 0, 39,1-1-3-8, 0, 100,3C,-2.550001, 3.68
 0, 39,1-1-3-8, 1, 100,2C,-2.45, 4.18
 0, 39,1-1-3-8, 2, 100,2C,-2.64, 3.83
 0, 39,1-1-3-8, 3, 100,4C,-3.049999, 4.04
 0, 39,1-1-3-8, 4, 100,3C,-2.65, 3.65
 0, 39,1-1-3-8, 5, 100,4C,-3.279999, 4.2
 0, 39,1-1-3-8, 6, 100,4C,-2.71, 4.11
 0, 39,1-1-3-8, 7, 100,4C,-3.410001, 4.16
 0, 39,1-1-3-8, 8, 100,5C,-3.899999, 4.05
 0, 39,1-1-3-8, 9, 100,5C,-3.7, 4.24
 0, 39,1-1-3-8, 10, 100,5C,-3.93, 4.04
 0, 39,1-1-3-8, 11, 100,5C,-4.390001, 4.28
 0, 39,1-1-3-8, 12, 100,5C,-5.28, 4.47
 0, 39,1-1-3-8, 13, 100,5C,-4.580001, 4.54
 0, 39,1-1-3-8, 14, 100,5C,-5.469999, 4.48
 0, 39,1-1-3-8, 15, 100,5C,-5, 4.61
 0, 39,1-1-3-8, 16, 100,6C,-5.740001, 4.72
 0, 39,1-1-3-8, 17, 100,6C,-6.32, 4.88
 0, 39,1-1-3-8, 18, 100,5C,-7.15, 5.25
 0, 39,1-1-3-8, 19, 100,6C,-7.430002, 4.97
 0, 39,1-1-3-8, 20, 100,6C,-6.990002, 4.7
 0, 39,1-1-3-8, 21, 100,6C,-7.25, 4.97
 0, 39,1-1-3-8, 22, 100,6C,-6.799999, 5.04
 0, 39,1-1-3-8, 23, 100,6C,-6.039999, 4.99
 0, 39,1-1-3-8, 24, 100,6C,-7.249999, 5.19
 0, 39,1-1-3-8, 25, 100,6C,-6.76, 4.8
 0, 39,1-1-3-8, 26, 100,6C,-7.289999, 5.07
 0, 39,1-1-3-8, 27, 100,7N, 0, 0
 0, 40,2-0-3-8, 0, 100,2C,-2.350001, 3.59
 0, 40,2-0-3-8, 1, 100,2C,-2.56, 3.88
 0, 40,2-0-3-8, 2, 100,2C,-2.7, 4.01
 0, 40,2-0-3-8, 3, 100,4C,-2.75, 3.69
 0, 40,2-0-3-8, 4, 100,3C,-2.950001, 3.86
 0, 40,2-0-3-8, 5, 100,4C,-2.99, 4.13
 0, 40,2-0-3-8, 6, 100,4C,-3.549999, 3.94
 0, 40,2-0-3-8, 7, 100,4C,-4.069999, 4.31
 0, 40,2-0-3-8, 8, 100,5C,-4.1, 4.17
 0, 40,2-0-3-8, 9, 100,5C,-4.56, 4.37
 0, 40,2-0-3-8, 10, 100,5C,-4.5, 4.45
 0, 40,2-0-3-8, 11, 100,5C,-4.470002, 4.74
 0, 40,2-0-3-8, 12, 100,5C,-5.56, 4.65
 0, 40,2-0-3-8, 13, 100,5C,-6.249999, 5.1
 0, 40,2-0-3-8, 14, 100,5C,-6.639999, 4.92
 0, 40,2-0-3-8, 15, 100,5C,-6.690001, 5.11
 0, 40,2-0-3-8, 16, 100,5C,-6.45, 5.48
 0, 40,2-0-3-8, 17, 100,5C,-6.91, 5.2
 0, 40,2-0-3-8, 18, 100,6C,-6.52, 5.15
 0, 40,2-0-3-8, 19, 100,6C,-7.699999, 4.68
 0, 40,2-0-3-8, 20, 100,6C,-7.02, 4.49
 0, 40,2-0-3-8, 21, 100,7C,-6.529998, 6.52
 0, 40,2-0-3-8, 22, 100,6C,-7.039999, 4.63
 0, 40,2-0-3-8, 23, 100,7C,-6.710001, 6.53
